ratingScore,reviewTitle,reviewId,reviewUrl,reviewDescription,reviewImages,date,position,variant,totalCategoryRatings
5,Awesome quality,R3C5MKAAAQ0VSR,https://www.amazon.in/gp/customer-reviews/R3C5MKAAAQ0VSR/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2KTW84,Nice sound,['https://m.media-amazon.com/images/I/71rubXZYl0L._SY88.jpg'],2025-01-04,51,Colour: Jade Black,
5,grater sound with value for money,R193EAWW4OCV6E,https://www.amazon.in/gp/customer-reviews/R193EAWW4OCV6E/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2KTW84,this product loaded with amazing feature and awesome sound quality light weights  product,[],2025-01-02,52,Colour: Satin Black,
5,Best boom box quality,R10YOXAE4LBRJK,https://www.amazon.in/gp/customer-reviews/R10YOXAE4LBRJK/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2KTW84,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     Good quality sound stereo music ।। Valuable for money product , good lightning leds design  । Best koreake system performance  seen till now. High volume sound ।। Best for house party","['https://m.media-amazon.com/images/I/71HGSGe5H+L._SY88.jpg', 'https://m.media-amazon.com/images/I/71bkkDSG9jL._SY88.jpg', 'https://m.media-amazon.com/images/I/71lwK2t79UL._SY88.jpg']",2025-01-03,53,Colour: Satin Black,
5,Worthy,R15RZU934QLZXC,https://www.amazon.in/gp/customer-reviews/R15RZU934QLZXC/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2KTW84,"The pTron Fusion Theatre 60W Karaoke Bluetooth Party Speaker is an excellent choice for party enthusiasts, featuring dynamic stereo sound and vibrant RGB lights that sync with the rhythm. Its powerful bass and clear vocals make it ideal for karaoke sessions, adding a lively atmosphere to any gathering. This speaker stands out due to its ease of connectivity with Bluetooth, AUX, and USB options, providing flexibility for users. The long-lasting battery life ensures hours of uninterrupted fun, making it a top pick for both indoor and outdoor events.","['https://m.media-amazon.com/images/I/714A-BqVMXL._SY88.jpg', 'https://m.media-amazon.com/images/I/71MiM0x0tGL._SY88.jpg']",2024-10-26,54,Colour: Jade Black,
5,Let's Rock your room boom boom,R3GITEU36RVA59,https://www.amazon.in/gp/customer-reviews/R3GITEU36RVA59/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2KTW84,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     Lovely speaker 🔊 base is good mic functionality very good battery back slightly low but you can manage value for money product bluetooth connectivity good portable you can go with this anywhere as you want over all we loved it.","['https://m.media-amazon.com/images/I/71EvBWEF3sL._SY88.jpg', 'https://m.media-amazon.com/images/I/81ee-o1L5+L._SY88.jpg', 'https://m.media-amazon.com/images/I/81sCSyIn-PL._SY88.jpg', 'https://m.media-amazon.com/images/I/81x+HbVkgiL._SY88.jpg']",2025-01-02,55,Colour: Satin Black,
2,Battery isshu,R329O7ZHJ9XVJJ,https://www.amazon.in/gp/customer-reviews/R329O7ZHJ9XVJJ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2KTW84,The battery backup is very very low,[],2024-12-09,56,Colour: Satin Black,
5,Fabulous!,R2S3NGQZYS70D3,https://www.amazon.in/gp/customer-reviews/R2S3NGQZYS70D3/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2KTW84,This is magnificent.40 W sound have loud and clear tune and RGD lights are like cherry on top.Battery back up is also good .Value for money product at reasonable price .,"['https://m.media-amazon.com/images/I/618o8jLnLJL._SY88.jpg', 'https://m.media-amazon.com/images/I/71+DFmuv-aL._SY88.jpg', 'https://m.media-amazon.com/images/I/71hRh7ZWulL._SY88.jpg']",2025-01-04,33,Colour: Satin Black,
5,Best prodect,RJ4GBDQVG78BE,https://www.amazon.in/gp/customer-reviews/RJ4GBDQVG78BE/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2KTW84,Bahut dino tak bajaya fr ratings kiya hu mujhe acha laga,[],2025-01-13,34,Colour: Jade Black,
5,Good Product & Excellent Sound Quality,R12LK5AINVDURA,https://www.amazon.in/gp/customer-reviews/R12LK5AINVDURA/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2KTW84,Portable device good to carry to any party for enjoyment with friends. Centre of attraction among children. Clear n loud sound quality. Family Loved it ❤️ Value for Money,[],2025-01-03,35,Colour: Satin Black,
5,Good balanced sound..,R2DNA2CVHGAY7W,https://www.amazon.in/gp/customer-reviews/R2DNA2CVHGAY7W/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2KTW84,"The sound is amazing with balanced bass ,kareoke is good too, i purchased it for my kid and he is loving it. It’s good fun.",[],2025-01-07,36,Colour: Satin Black,
5,so good,REGJMQ92V2IHV,https://www.amazon.in/gp/customer-reviews/REGJMQ92V2IHV/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2KTW84,this speaker very good and nice battery backup and good sounds,[],2025-01-10,37,Colour: Satin Black,
5,My new is happier than ever,R2YJV6I07EZ2LL,https://www.amazon.in/gp/customer-reviews/R2YJV6I07EZ2LL/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2KTW84,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     New year ki first shopping and this is so amazing. I purchased this over MiVi I mean seriously you can order both brand in this price range and can clear yourself what's the best. I am so happy with sound quality, functionality and design. For me it's value for money.","['https://m.media-amazon.com/images/I/61ZRIUzSthL._SY88.jpg', 'https://m.media-amazon.com/images/I/61wXeK9ALsL._SY88.jpg', 'https://m.media-amazon.com/images/I/71b2fJxFPcL._SY88.jpg']",2025-01-05,38,Colour: Satin Black,
5,Awesome sound,R3FBZURFBIW1OC,https://www.amazon.in/gp/customer-reviews/R3FBZURFBIW1OC/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2KTW84,"I like the product sound . Then base is so good , value for money . Fantastic sound and volume is high. Blutooth connectivity is easy to use.",['https://m.media-amazon.com/images/I/71FVg0uY6WL._SY88.jpg'],2025-01-01,39,Colour: Satin Black,
2,Mic output quality is not good,RYSJZPFA3W83M,https://www.amazon.in/gp/customer-reviews/RYSJZPFA3W83M/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2KTW84,"If you are buy this product for karaoke then remember Mic Sound output with too much echo even delay echo. This will definitely disturbing in singing. Also this item is not return option.Another things, you can't use mic with charging",[],2024-11-30,40,Colour: Satin Black,
